label,text,transformed_text
0,"Subject: marshall ( hpl meter 6296 ) volume increase effective may 19 , 2001
daren ,
is it already to change this nomination ?
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 05 / 21 / 2001 07 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
suzanne _ saldivar @ eogresources . com on 05 / 18 / 2001 10 : 14 : 51 am
to : michael . w . morris @ enron . com , rcotten @ enron . com
cc :
subject : marshall ( hpl meter 6296 ) volume increase effective may 19 , 2001
can you increase the sales / nominations at the referenced meter by 500
mmbtu / d effective may 21 ? have learned that el paso ( pg this increases the volume eog resources
has available for sale . please contact me with any questions or concerns .
thanks !
suzanne saldivar
sr . marketing administrator
713 - 651 - 6858",subject marshal hpl meter 6296 volum increas effect may 19 2001 daren alreadi chang nomin bob forward robert cotten hou ect 05 21 2001 07 54 suzann saldivar eogresourc com 05 18 2001 10 14 51 michael w morri enron com rcotten enron com cc subject marshal hpl meter 6296 volum increas effect may 19 2001 increas sale nomin referenc meter 500 mmbtu effect may 21 learn el paso pg increas volum eog resourc avail sale pleas contact question concern thank suzann saldivar sr market administr 713 651 6858
0,"Subject: nom 5 / 1 ( revised again ) - eastrans
hpl requested tha we reduce the delivery into hpl ' s carthage cartwheel
agreement to 20 , 000 mmbtu / d for today only . therefore , adjust today ' s nom
into
eastrans
to 35 , 800 mmbtu , increasing to 40 , 800 tomorrow ( the 2 nd ) .
redeliveries will be :
7 , 800 mmbtu / d from fuels cotton vally
8 , 000 into pg & e
20 , 000 at carthage into hpl ' s cartwheel
for 5 / 2 , receipts will be 40 , 800 with redeliveries
as shown below .
the volume for today to be sold by defs is increased
by 5 , 000 at carthage to 8 , 720 . tomorrow will be 3 , 720 .
- - - - - - - - - - - - - - - - - - - - - - forwarded by bruce mcmills / ftworth / pefs / pec on
05 / 01 / 2000
09 : 59 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
bruce mcmills
05 / 01 / 2000 09 : 20 am
to : briley @ enron . com , dfarmer @ enron . com , stacey . neuweiler @ enron . com
cc : chad w . cass / gcs / cec / pec @ pec , william e . speckels / gcs / cec / pec @ pec , jim
i .
fields / gcs / cec / pec @ pec , donna c . spencer / gcs / cec / pec @ pec , cheryl l .
horning / gcs / cec / pec @ pec , michael r . cherry / easttexas / pefs / pec @ pec , julia
a . urbanek / gcs / cec / pec @ pec , cheryl l . horning / gcs / cec / pec @ pec
subject : nom 5 / 1 ( revised ) - eastrans
my understanding is that we have been cut for the lst on hpl ' s transportation
to 8 , 000 mmbtu / d .
therefore , we are reducing our nom for 5 / 1 and following to 40 , 800 mmbtu / d .
the redeliveries are as follows :
7 , 800 from fuels cotton valley
8 , 000 into pg & e
25 , 000 to hpl ' s cartwheel agreement at carthage
for defs ' info , we will have 3 , 720 mmbtu / d available
at the tailgate of carthage for sale .",subject nom 5 1 revis eastran hpl request tha reduc deliveri hpl carthag cartwheel agreement 20 000 mmbtu today therefor adjust today nom eastran 35 800 mmbtu increas 40 800 tomorrow 2 nd redeliveri 7 800 mmbtu fuel cotton valli 8 000 pg e 20 000 carthag hpl cartwheel 5 2 receipt 40 800 redeliveri shown volum today sold def increas 5 000 carthag 8 720 tomorrow 3 720 forward bruce mcmill ftworth pef pec 05 01 2000 09 59 bruce mcmill 05 01 2000 09 20 briley enron com dfarmer enron com stacey neuweil enron com cc chad w cass gc cec pec pec william e speckel gc cec pec pec jim field gc cec pec pec donna c spencer gc cec pec pec cheryl l horn gc cec pec pec michael r cherri easttexa pef pec pec julia urbanek gc cec pec pec cheryl l horn gc cec pec pec subject nom 5 1 revis eastran understand cut lst hpl transport 8 000 mmbtu therefor reduc nom 5 1 follow 40 800 mmbtu redeliveri follow 7 800 fuel cotton valley 8 000 pg e 25 000 hpl cartwheel agreement carthag def info 3 720 mmbtu avail tailgat carthag sale
1,"Subject: paliourg , exceptional meedication for you !
how ' s tricks ? the love of our private friends is the only preparatory exercise for the love of all men .
paliourg , looking for a place to get medicatiuvon ? finest viagbtra and cialfris .
quick weight ( aristogenesis prestissimo ) loss and anti depressant medicatixion ! best offers on valiumim and xanahux .
exceptional deals , 80 percent off ! we ship wrdolwideyour easy solution is here : http : / / selcydc . com / dl 3 / index . php ? id = dl 3 you are completely anonymous !
the purely agitation attitude is not good enough for a detailed consideration of a subject . some of us are becoming the men we wanted to marry .",subject paliourg except meedic trick love privat friend preparatori exercis love men paliourg look place get medicatiuvon finest viagbtra cialfri quick weight aristogenesi prestissimo loss anti depress medicatixion best offer valiumim xanahux except deal 80 percent ship wrdolwideyour easi solut http selcydc com dl 3 index php id dl 3 complet anonym pure agit attitud good enough detail consider subject us becom men want marri
0,"Subject: analyst hiring needs
please read the attached and provide shelley the requested information if you
have needs for a new analyst or summer intern ! ! i am requesting a new intern
for risk .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 03 / 27 / 2000
09 : 43 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
shelly jones
03 / 10 / 2000 10 : 18 am
to : scott affelt / hou / ect @ ect , kristin albrecht / hou / ect @ ect , brad
alford / ecp / hou / ect @ ect , stephen barth / enron communications @ enron
communications , edward d baughman / hou / ect @ ect , angeles beltri / hou / ect @ ect ,
dennis benevides / hou / ees @ ees , patricia bloom / hou / ect @ ect , david
bowers / hou / azurix @ azurix , boris brevnov / enron communications @ enron
communications , suzanne brown / hou / ect @ ect , rick l carson / hou / ect @ ect , brad
coleman / hou / ect @ ect , mark confer / hou / ect @ ect , lisa b cousino / hou / ect @ ect ,
david cox / enron communications @ enron communications , matt culver / hou / ees @ ees ,
gregg curran / ca / enron @ enron , paul devries / tor / ect @ ect , janet r
dietrich / hou / ect @ ect , richard dimichele / enron communications @ enron
communications , jon doyle / enron communications @ enron communications , scott
earnest / hou / ect @ ect , brent edwards / hou / ees @ ees , mark evans / lon / ect @ ect , james
b fallon / hou / ect @ ect , mark friedman / hou / ect @ ect , kevin garland / enron
communications @ enron communications , jeffrey r golden / hou / ect @ ect , amita
gosalia / lon / ect @ ect , jeffrey c gossett / hou / ect @ ect , d todd hall / hou / ect @ ect ,
patrick haye / hou / ees @ ees , christopher a helfrich / hou / ect @ ect , todd
henne / enron communications @ enron communications , brenda f herod / hou / ect @ ect ,
joseph p hirl / enron _ development @ enron _ development , stephen r
horn / hou / ect @ ect , l ' sheryl hudson / hou / ect @ ect , gene humphrey / hou / ect @ ect ,
george wasaff / enron _ development @ enron _ development , robert hurt / hou / ees @ ees ,
claudia johnson / enron communications @ enron communications , bennett
kaufman / hou / ect @ ect , katherine l kelly / hou / ect @ ect , kelly williams / enron
communications @ enron communications , karry kendall / hou / ect @ ect , jeff
kinneman / hou / ect @ ect , bob klein / hou / ect @ ect , kara knop / enron
communications @ enron communications , michael kopper / hou / ect @ ect , zlatica
kraljevic / enron _ development @ enron _ development , biren kumar / hou / ees @ ees , larry
lawyer / enron communications @ enron communications , mark lay / hou / ect @ ect ,
kenneth lee / hou / ees @ ees , richard leibert / enron _ development @ enron _ development ,
billy lemmons / corp / enron @ enron , james w lewis / hou / ees @ ees , tod lindholm / enron
communications @ enron communications , randal t maffett / hou / ect @ ect , kelly
mahmoud / hou / ect @ ect , j mark metts / hou / ect @ ect , rebecca
miles / corp / enron @ enron , michael miller / hou / ect @ ect , yvette
miroballi / hou / ect @ ect , michael e moscoso / hou / ect @ ect , thomas
myers / hou / ect @ ect , thuy nguyen / corp / enron @ enron , john l nowlan / hou / ect @ ect ,
lou l pai / hou / ees @ ees , jose perez - bello / enron _ development @ enron _ development ,
terri peschka / enron @ gateway , jody pierce / hou / ect @ ect , cathy
pittenger / hou / ees @ ees , lisa polk / hou / ees @ ees , scott
porter / enron _ development @ enron _ development , kevin prior / hou / ees @ ees , murthy h
rao / hou / ees @ ees , brad richter / hou / ect @ ect , mark ruane / hou / ect @ ect , victor
santos / enron _ development @ enron _ development , steve schneider / hou / ect @ ect ,
vijay sethu / enron _ development @ enron _ development , jeffrey a
shankman / hou / ect @ ect , david shields / enron _ development @ enron _ development ,
robert shring / hou / ect @ ect , michael smythe / enron communications @ enron
communications , karen snow / hou / ect @ ect , mary solmonson / hou / ect @ ect , jefferson
d sorenson / hou / ect @ ect , christine straatmann / hou / ees @ ees , sheri
thomas / hou / ect @ ect , jon thomsen / enron communications @ enron communications ,
ravi thuraisingham / enron communications @ enron communications , steve
venturatos / hou / ect @ ect , john wack / hou / ees @ ees , kristin walsh / hou / ect @ ect
cc : sally beck / hou / ect @ ect
subject : analyst hiring needs
in an effort to meet the staffing requirements of the business units , this is
a request for information regarding your full - time and summer analyst hiring
needs . the summer analysts will start may 22 , 2000 and june 5 , 2000 . the
length of the internship is approximately 12 weeks . full - time analysts will
start on july 17 , 2000 . we have a talented group of people coming in and i
will be happy to meet with you to coordinate your staffing needs .
in your response , please state your preferences :
* full - time and / or summer
* head count
* skill sets required
* overview of job description
once your response has been received by the associate / analyst department ,
resumes will be forwarded to you for review .
thank you
shelly jones
manager , analyst recruiting",subject analyst hire need pleas read attach provid shelley request inform need new analyst summer intern request new intern risk forward brenda f herod hou ect 03 27 2000 09 43 shelli jone 03 10 2000 10 18 scott affelt hou ect ect kristin albrecht hou ect ect brad alford ecp hou ect ect stephen barth enron commun enron commun edward baughman hou ect ect angel beltri hou ect ect denni benevid hou ee ee patricia bloom hou ect ect david bower hou azurix azurix bori brevnov enron commun enron commun suzann brown hou ect ect rick l carson hou ect ect brad coleman hou ect ect mark confer hou ect ect lisa b cousino hou ect ect david cox enron commun enron commun matt culver hou ee ee gregg curran ca enron enron paul devri tor ect ect janet r dietrich hou ect ect richard dimichel enron commun enron commun jon doyl enron commun enron commun scott earnest hou ect ect brent edward hou ee ee mark evan lon ect ect jame b fallon hou ect ect mark friedman hou ect ect kevin garland enron commun enron commun jeffrey r golden hou ect ect amita gosalia lon ect ect jeffrey c gossett hou ect ect todd hall hou ect ect patrick hay hou ee ee christoph helfrich hou ect ect todd henn enron commun enron commun brenda f herod hou ect ect joseph p hirl enron develop enron develop stephen r horn hou ect ect l sheryl hudson hou ect ect gene humphrey hou ect ect georg wasaff enron develop enron develop robert hurt hou ee ee claudia johnson enron commun enron commun bennett kaufman hou ect ect katherin l kelli hou ect ect kelli william enron commun enron commun karri kendal hou ect ect jeff kinneman hou ect ect bob klein hou ect ect kara knop enron commun enron commun michael kopper hou ect ect zlatica kraljev enron develop enron develop biren kumar hou ee ee larri lawyer enron commun enron commun mark lay hou ect ect kenneth lee hou ee ee richard leibert enron develop enron develop billi lemmon corp enron enron jame w lewi hou ee ee tod lindholm enron commun enron commun randal maffett hou ect ect kelli mahmoud hou ect ect j mark mett hou ect ect rebecca mile corp enron enron michael miller hou ect ect yvett mirob hou ect ect michael e moscoso hou ect ect thoma myer hou ect ect thuy nguyen corp enron enron john l nowlan hou ect ect lou l pai hou ee ee jose perez bello enron develop enron develop terri peschka enron gateway jodi pierc hou ect ect cathi pitteng hou ee ee lisa polk hou ee ee scott porter enron develop enron develop kevin prior hou ee ee murthi h rao hou ee ee brad richter hou ect ect mark ruan hou ect ect victor santo enron develop enron develop steve schneider hou ect ect vijay sethu enron develop enron develop jeffrey shankman hou ect ect david shield enron develop enron develop robert shring hou ect ect michael smyth enron commun enron commun karen snow hou ect ect mari solmonson hou ect ect jefferson sorenson hou ect ect christin straatmann hou ee ee sheri thoma hou ect ect jon thomsen enron commun enron commun ravi thuraisingham enron commun enron commun steve venturato hou ect ect john wack hou ee ee kristin walsh hou ect ect cc salli beck hou ect ect subject analyst hire need effort meet staf requir busi unit request inform regard full time summer analyst hire need summer analyst start may 22 2000 june 5 2000 length internship approxim 12 week full time analyst start juli 17 2000 talent group peopl come happi meet coordin staf need respons pleas state prefer full time summer head count skill set requir overview job descript respons receiv associ analyst depart resum forward review thank shelli jone manag analyst recruit
0,"Subject: tenaska iv
bob :
i understand from sandi that you ' ll be handling this in her absence today .
i ' ve numbered her questions in the attached e - mail and can provide the
following :
daren farmer to respond
daren farmer to respond
daren farmer to respond
daren farmer to respond
copies should go to :
nancy stivers
tenaska , inc .
1044 north 115 th street , suite 400
omaha , ne 68154 - 4446
fax : ( 402 ) 691 - 9717
larry pearson
tenaska , inc .
1044 north 115 th street , suite 400
omaha , ne 68154 - 4446
fax : ( 402 ) 691 - 9552
form and substance of the notices look fine . . . you should check with dan lyons
on the signatures .
- - - - - - - - - - - - - - - - - - - - - - forwarded by garrick hill / hou / ect on 09 / 29 / 2000 08 : 09
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : sandi m braband on 09 / 28 / 2000 07 : 24 pm
to : robert walker / hou / ect @ ect
cc : garrick hill / hou / ect @ ect
subject : tenaska iv
bob ,
i intended you to be copied on this - -
- - - - - forwarded by sandi m braband / hou / ect on 09 / 28 / 2000 07 : 23 pm - - - - -
sandi m braband
09 / 28 / 2000 07 : 22 pm
to : garrick hill / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect
subject : tenaska iv
rick ,
attached are drafts of the letters notifiying williams , apache and lone star
that ena will be acting as agent for tenaska iv . please review the letters
and get back to me on the following items :
person to send the letters to at the respective companies
fax # ' s to fax it to on friday
name and adress of ena person to direct inquiries to
name and phone number of person to direct questions re : the notification
letter
people at tenaska to copy and their address and fax # ' s
comments on substance of the letter ( please review carefully my reference to
what ena is acting as agent for - - it is specific as to noms , scheduling and
billing , not a general agency for all things under the contract - - is that
correct ? )
if you don ' t mind , please forward any email response to bob walker and leave
me a voicemail . i will be out of the office friday , but checking voicemail
and coordianting with bob to get these out .
also , once we send these letters out , we should be prepared for each of these
entities to ask to see the agency agreement . they may , in fact , not be
comfortable dealing with ena with just this letter .",subject tenaska iv bob understand sandi handl absenc today number question attach e mail provid follow daren farmer respond daren farmer respond daren farmer respond daren farmer respond copi go nanci stiver tenaska inc 1044 north 115 th street suit 400 omaha ne 68154 4446 fax 402 691 9717 larri pearson tenaska inc 1044 north 115 th street suit 400 omaha ne 68154 4446 fax 402 691 9552 form substanc notic look fine check dan lyon signatur forward garrick hill hou ect 09 29 2000 08 09 sandi braband 09 28 2000 07 24 pm robert walker hou ect ect cc garrick hill hou ect ect subject tenaska iv bob intend copi forward sandi braband hou ect 09 28 2000 07 23 pm sandi braband 09 28 2000 07 22 pm garrick hill hou ect ect cc daren j farmer hou ect ect subject tenaska iv rick attach draft letter notifiy william apach lone star ena act agent tenaska iv pleas review letter get back follow item person send letter respect compani fax fax friday name adress ena person direct inquiri name phone number person direct question notif letter peopl tenaska copi address fax comment substanc letter pleas review care refer ena act agent specif nom schedul bill gener agenc thing contract correct mind pleas forward email respons bob walker leav voicemail offic friday check voicemail coordiant bob get also send letter prepar entiti ask see agenc agreement may fact comfort deal ena letter
0,"Subject: hpl meter # 981431 texas city marathon oil hpl
daren :
during the period of 5 / 1 / 2000 through 5 / 31 / 2000 , the above meter has recorded
flow on the following days :
days mmbtus
5 / 1 / 2000 942
5 / 3 / 2000 68
5 / 21 / 2000 65
1 , 075
deal # 119068 was at this meter during april 2000 and again began 6 / 13 / 2000 ,
but did not exist from 5 / 1 / 2000 through 6 / 12 / 2000 . currently , these volumes
are being booked under the hpl strangers gas contract . logistics needs
either ( 1 ) deal # 119068 extended , ( 2 ) new deal , or ( 3 ) approval to write - off
these volumes to unaccounted for gas . ( please print , sign , and return
original to clem cernosek ) .
deal / deal ticket # / customer ( seller / buyer )
or
approval to write - off the volumes to unaccounted for gas loss
thanks , clem",subject hpl meter 981431 texa citi marathon oil hpl daren period 5 1 2000 5 31 2000 meter record flow follow day day mmbtu 5 1 2000 942 5 3 2000 68 5 21 2000 65 1 075 deal 119068 meter april 2000 began 6 13 2000 exist 5 1 2000 6 12 2000 current volum book hpl stranger ga contract logist need either 1 deal 119068 extend 2 new deal 3 approv write volum unaccount ga pleas print sign return origin clem cernosek deal deal ticket custom seller buyer approv write volum unaccount ga loss thank clem
1,"Subject: better than viagra
hi there ,
try our market leading product , c _ i _ a _ l _ i _ s soft tabs . new
improved formula makes it even better .
cialis soft tabs is the new impotence treatment drug that everyone
is talking about . cialis acts up to 36 hours , compare this to
only two or three hours of v?agra action ! the active ingredient is
tadalafil , same as in brand cialis .
simply dissolve half a pill under your tongue , 10 min before
intercourse for the best erections you ' ve ever had ! cialis also
have less sidebacks ( you can drive or mix alcohol drinks with
them ) . no prior prescription is needed .
worldwide shipping , thousands of happy customers !
you can get it at : http : / / visagraph . net / soft /
world rx direct can bring you quality generic drugs for a
fraction of the cost of the expensive brand name equivalents .
order our tadalafil pills today and save 80 % . we ship worldwide ,
and currently supply to over 1 million customers globally ! we
always strive to bring you the cheapest prices .
no thanks : http : / / visagraph . net / rr . php
",subject better viagra hi tri market lead product c l soft tab new improv formula make even better ciali soft tab new impot treatment drug everyon talk ciali act 36 hour compar two three hour v agra action activ ingredi tadalafil brand ciali simpli dissolv half pill tongu 10 min intercours best erect ever ciali also less sideback drive mix alcohol drink prior prescript need worldwid ship thousand happi custom get http visagraph net soft world rx direct bring qualiti gener drug fraction cost expens brand name equival order tadalafil pill today save 80 ship worldwid current suppli 1 million custom global alway strive bring cheapest price thank http visagraph net rr php
0,"Subject: nov 1 st entex nom
- - - - - - - - - - - - - - - - - - - - - - forwarded by liz bellamy / na / enron on 10 / 27 / 2000 11 : 37
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 10 / 27 / 2000 11 : 15 : 30 am
to : lbellamy @ enron . com
cc : janet . h . wallis @ enron . com , troy _ a _ benoit @ reliantenergy . com
subject : nov 1 st entex nom
as promised our nov 1 noms are attached . . . let us know if you need anything
. . . lets hope for some weather . . . .
( see attached file : hpl - nov . xls )
- hpl - nov . xls",subject nov 1 st entex nom forward liz bellami na enron 10 27 2000 11 37 royal b edmondson reliantenergi com 10 27 2000 11 15 30 lbellami enron com cc janet h walli enron com troy benoit reliantenergi com subject nov 1 st entex nom promis nov 1 nom attach let us know need anyth let hope weather see attach file hpl nov xl hpl nov xl
1,"Subject: a huge load inside her pussy .
embattle slaughterhouse thereon baden mommy conference quota convene coddle culture hearst democracy structure cataract beat guide asylum corvette cortex calcite fracture leaven connecticut mcmahon childbear melinda deprecate festival",subject huge load insid pussi embattl slaughterhous thereon baden mommi confer quota conven coddl cultur hearst democraci structur cataract beat guid asylum corvett cortex calcit fractur leaven connecticut mcmahon childbear melinda deprec festiv
1,"Subject: here it is my friend
here it is the password to that amazing adult site .
username : burt 69 ok
password : zzso 02 ji
url : http : / / www . messyland . com / d / h / 1 . php
",subject friend password amaz adult site usernam burt 69 ok password zzso 02 ji url http www messyland com h 1 php
0,"Subject: tetco / hpl ( enerfin ) meter # 986892
step i .
romeo : please do step 1 today , 10 / 4 / 00 .
1 . please change the confirmed noms to zero for all contracts that have be
nominated for period 1 / 1 / 00 thru 10 / 31 / 00 for the above meter .
2 . change the allocation method to "" not allocatable "" effective 1 / 1 / 99 .
3 . please reallocate the meter for period 1 / 1 / 99 thru 10 / 31 / 00 .
4 . call me after the above tasks have been completed .
step ii .
sherlyn : please check the following tommorrow , 10 / 5 / 00 .
1 verify with settlements that the zero bav adjustment were received for
all contract activities at meter 986892 for period 1 / 1 / 99 thru 9 / 30 / 00 .
2 . after verification is complete , please call me .
step iii .
donna : i will call you tomorrow , 10 / 5 / 00 to inform when you can make the
following changes :
1 . change the meter # and drn # at facility # 501026 . this facility should
be trade and nom "" yes "" .
2 . change the meter # and drn # at facility # 515136 . this facility should
be trade and nom "" no "" .
3 . after completion , please call me as well as romeo ( x - 34544 ) .
step iv .
romeo : upon receiving a call from donna :
1 . please make the appropriate changes or corrections in pops system for the
facility changes made by global facilities dept . my understanding is that
these changes can not be done automatically .
2 . upon completion , please call me .
step v .
jackie :
1 . tomorrow , 10 / 05 / 00 , after i am informed that romeo has made his changes ,
i will let you know and you may begin scheduling meter # 0980439 which is the
meter replacing # 0986892 .
2 . after completion , please let me know .
* * * * * * * *
gary :
this could create some problems for gas control , because all confirmed
volumes will be zeroed including october , 2000 activities at meter 986892
today ( 10 / 4 / 00 ) . this should correct itself within 24 thru 48 hours at
meter # 980439 .
daren :
this could also create some issues for you , but remember , these issues should
clear within 24 to 48 hours .
victor :
this is just for your information , since this should not create and changes
for you .
if anyone has any questions , please feel free to call me at x - 3665 o .
thanks , clem",subject tetco hpl enerfin meter 986892 step romeo pleas step 1 today 10 4 00 1 pleas chang confirm nom zero contract nomin period 1 1 00 thru 10 31 00 meter 2 chang alloc method allocat effect 1 1 99 3 pleas realloc meter period 1 1 99 thru 10 31 00 4 call task complet step ii sherlyn pleas check follow tommorrow 10 5 00 1 verifi settlement zero bav adjust receiv contract activ meter 986892 period 1 1 99 thru 9 30 00 2 verif complet pleas call step iii donna call tomorrow 10 5 00 inform make follow chang 1 chang meter drn facil 501026 facil trade nom ye 2 chang meter drn facil 515136 facil trade nom 3 complet pleas call well romeo x 34544 step iv romeo upon receiv call donna 1 pleas make appropri chang correct pop system facil chang made global facil dept understand chang done automat 2 upon complet pleas call step v jacki 1 tomorrow 10 05 00 inform romeo made chang let know may begin schedul meter 0980439 meter replac 0986892 2 complet pleas let know gari could creat problem ga control confirm volum zero includ octob 2000 activ meter 986892 today 10 4 00 correct within 24 thru 48 hour meter 980439 daren could also creat issu rememb issu clear within 24 48 hour victor inform sinc creat chang anyon question pleas feel free call x 3665 thank clem
0,"Subject: hpl meter # 984179 hoff - heller unit # 22 cdp
daren :
during the period of 9 / 1 / 2000 through 9 / 13 / 2000 , the above meter has recorded
flow on the following days :
days mmbtus
9 / 1 / 2000 4 , 873
9 / 2 / 2000 4 , 968
9 / 3 / 2000 4 , 970
9 / 4 / 2000 4 , 816
9 / 5 / 2000 5 , 039
9 / 6 / 2000 4 , 971
9 / 7 / 2000 4 , 971
9 / 8 / 2000 1 , 419
9 / 13 / 2000 58
36 , 085
deal # 135714 was at this meter , but the contract tied to this deal expired at
the end of august 2000 . currently , these volumes are being booked to the
hpl strangers gas contract . logistics need either ( 1 ) purchase contract
# 96008903 tied to deal # 135714 extended , ( 2 ) new deal & contract , or ( 3 )
approval to write - off these volumes to unaccounted for gas . ( please print ,
sign , and return original to clem cernosek ) .
deal / deal ticket # / customer ( seller / buyer ) / purchase contract
or
approval to write - off the volumes to unaccounted for gas loss
thanks , clem",subject hpl meter 984179 hoff heller unit 22 cdp daren period 9 1 2000 9 13 2000 meter record flow follow day day mmbtu 9 1 2000 4 873 9 2 2000 4 968 9 3 2000 4 970 9 4 2000 4 816 9 5 2000 5 039 9 6 2000 4 971 9 7 2000 4 971 9 8 2000 1 419 9 13 2000 58 36 085 deal 135714 meter contract tie deal expir end august 2000 current volum book hpl stranger ga contract logist need either 1 purchas contract 96008903 tie deal 135714 extend 2 new deal contract 3 approv write volum unaccount ga pleas print sign return origin clem cernosek deal deal ticket custom seller buyer purchas contract approv write volum unaccount ga loss thank clem
0,"Subject: re : waha hubco
i appologize , but i forgot one of the attachments .
regards ,
brian
- - - - - original message - - - - -
from : redmond , brian
sent : monday , november 05 , 2001 4 : 40 pm
to : miller , kent ; herber , stephen ; williams , jo ; watson , kimberly
cc : martin , thomas a . ; farmer , daren j . ; higgins , ned ; owen , david ; fitzwater , loftus
subject : waha hubco
to all :
the attached memo summarizes our discussions regarding waha and proposes a way forward with respect to either the nng or t ' w options . . i will arrange a meeting to discuss your comments after you have had a chance to review .
thanks ,
brian
>",subject waha hubco appolog forgot one attach regard brian origin messag redmond brian sent monday novemb 05 2001 4 40 pm miller kent herber stephen william jo watson kimberli cc martin thoma farmer daren j higgin ned owen david fitzwat loftu subject waha hubco attach memo summar discuss regard waha propos way forward respect either nng w option arrang meet discuss comment chanc review thank brian
0,"Subject: neon discussion january 31
here is an idea for this week . ? brad will hopefully be providing the
material starting next week ( experiencing god is his plan ) .
?
bobby
- acceptance . doc",subject neon discuss januari 31 idea week brad hope provid materi start next week experienc god plan bobbi accept doc
1,"Subject: attract the opposite sex , the ultimate guide for getting women .
here ' s a special offer for you . . .
want to get a woman ?
the first and only pickup , dating and seduction
guide . written for men . . . by women .
- increase your sexual attraction .
- give yourself that extra edge !
- improve your sex appeal 1000 %
- gain more self confidence .
- command respect at work !
- get more dates !
- if not satisfied , you get your money back !
this is the only e - book of its kind available .
you get 2 free adult videos with every order .
check out this great guide here : http : / / www . enhancemefast 7 . com
- - - - system information - - - -
know architecture completed consistent places most presentation generic
working segments belonging describing so an colors behaviors
japan [ web object show grammar obtains takes zone
designers please implementation use entities be distinction cite
that goal net wildly respect the chinese absence
",subject attract opposit sex ultim guid get women special offer want get woman first pickup date seduct guid written men women increas sexual attract give extra edg improv sex appeal 1000 gain self confid command respect work get date satisfi get money back e book kind avail get 2 free adult video everi order check great guid http www enhancemefast 7 com system inform know architectur complet consist place present gener work segment belong describ color behavior japan web object show grammar obtain take zone design pleas implement use entiti distinct cite goal net wildli respect chines absenc
1,"Subject: re [ 9 ]
hotbot wallpapers the x - men come and seepop music u 2",subject 9 hotbot wallpap x men come seepop music u 2
0,"Subject: hpl nom for may 17 , 2001
( see attached file : hplno 517 . xls )
- hplno 517 . xls",subject hpl nom may 17 2001 see attach file hplno 517 xl hplno 517 xl
0,"Subject: copano p / l 01 / 00 - s 93481
daren , i ' m looking at s 93481 for 01 / 00 . 3 , 461 mmbtu was scheduled to copano
p / l in 02 / 00 and the counterparty was paid . in 05 / 00 the volumes were
reversed from this deal . would you be able to tell why they were reversed ?
i ' m trying to determine if this is a valid recoverable item . thanks .",subject copano p l 01 00 93481 daren look 93481 01 00 3 461 mmbtu schedul copano p l 02 00 counterparti paid 05 00 volum revers deal would abl tell revers tri determin valid recover item thank
0,"Subject: please note my new email address
effective today , please send future correspondence to me at : staceykn @ yahoo . com . thanks .",subject pleas note new email address effect today pleas send futur correspond staceykn yahoo com thank
1,"Subject: fw : old aged woman wants to date you
groovy : )
kuwilamo . kedemo !
certain flaws are necessary for the whole . it would seem strange if old friends lacked certain quirks .
ideally a book would have no order to it , and the reader would have to discover his own . no one is more profoundly sad as one who laughs too much .
a friend is , as it were , a second self .
just as women are afraid of receiving , men are afraid of giving .
the greatest evil is physical pain .
our expenses are all for conformity .
the brave person thinks of themselves last of all .
the intellect is a very nice whirligig toy , but how people take it seriously is more than i can understand .
if you argue with a woman and win , you lose .
if you can ' t get a compliment any other way , pay yourself one .
when a subject becomes totally obsolete we make it a required course .
men naturally resent it when women take greater liberties in dress than men are allowed .
language is the mother of thought , not its handmaiden . ideas won ' t work unless you do . initiative is doing the right thing without being told .
a symphony is a stage play with the parts written for instruments instead of for actors .
the father who does not teach his son his duties is equally guilty with the son who neglects them .
",subject fw old age woman want date groovi kuwilamo kedemo certain flaw necessari whole would seem strang old friend lack certain quirk ideal book would order reader would discov one profoundli sad one laugh much friend second self women afraid receiv men afraid give greatest evil physic pain expens conform brave person think last intellect nice whirligig toy peopl take serious understand argu woman win lose get compliment way pay one subject becom total obsolet make requir cours men natur resent women take greater liberti dress men allow languag mother thought handmaiden idea work unless initi right thing without told symphoni stage play part written instrument instead actor father teach son duti equal guilti son neglect
